family_id,restaurant,income,cost,kids,rating,distance,chosen
74,"Freebirds",86,4.85576,1,0,5.760289,0
74,"MamasPizza",86,6.091669,1,1,3.352452,0
74,"CafeEccell",86,7.637093,1,2,4.787349,0
74,"LosNortenos",86,10.11913,1,3,3.074928,0
74,"WingsNmore",86,9.555442,1,2,5.739225,0
74,"Christophers",86,23.96339,1,4,6.114023,0
74,"MadCows",86,25.23546,1,5,7.475464,1
75,"Freebirds",87,4.988907,3,0,2.846561,0
75,"MamasPizza",87,5.615585,3,1,3.65691,0
75,"CafeEccell",87,8.022592,3,2,4.194468,0
75,"LosNortenos",87,9.516358,3,3,4.73189,0
75,"WingsNmore",87,9.093558,3,2,3.488732,0
75,"Christophers",87,24.09861,3,4,8.457744,0
75,"MadCows",87,26.91014,3,5,10.076,1
76,"Freebirds",50,4.529387,3,0,2.741097,0
76,"MamasPizza",50,6.150305,3,1,3.219686,0
76,"CafeEccell",50,8.345032,3,2,5.556273,1
76,"LosNortenos",50,10.21986,3,3,2.55248,0
76,"WingsNmore",50,8.284344,3,2,4.049572,0
76,"Christophers",50,23.99088,3,4,9.045104,0
76,"MadCows",50,28.95427,3,5,5.286095,0
77,"Freebirds",17,4.934021,7,0,2.96942,0
77,"MamasPizza",17,6.131861,7,1,1.287341,0
77,"CafeEccell",17,8.381011,7,2,6.846399,0
77,"LosNortenos",17,10.16372,7,3,6.332347,0
77,"WingsNmore",17,9.334014,7,2,5.007642,1
77,"Christophers",17,24.04867,7,4,6.603954,0
77,"MadCows",17,27.84832,7,5,-.9763535,0
78,"Freebirds",45,5.134369,1,0,3.026286,0
78,"MamasPizza",45,6.063684,1,1,2.997562,0
78,"CafeEccell",45,7.883238,1,2,5.115866,0
78,"LosNortenos",45,10.0849,1,3,4.799098,1
78,"WingsNmore",45,8.366139,1,2,7.262303,0
78,"Christophers",45,24.30535,1,4,4.584039,0
78,"MadCows",45,27.46432,1,5,7.438788,0
79,"Freebirds",75,5.509668,5,0,3.942154,0
79,"MamasPizza",75,5.649865,5,1,5.079816,0
79,"CafeEccell",75,8.549483,5,2,6.817828,0
79,"LosNortenos",75,9.855913,5,3,5.76316,1
79,"WingsNmore",75,9.194668,5,2,3.899565,0
79,"Christophers",75,22.80293,5,4,2.612678,0
79,"MadCows",75,22.61558,5,5,6.099394,0
80,"Freebirds",57,5.100703,5,0,3.100325,0
80,"MamasPizza",57,5.824992,5,1,1.73352,0
80,"CafeEccell",57,8.327752,5,2,4.583269,0
80,"LosNortenos",57,9.405327,5,3,3.032543,1
80,"WingsNmore",57,8.751936,5,2,6.027655,0
80,"Christophers",57,24.28852,5,4,7.354853,0
80,"MadCows",57,29.04543,5,5,5.790348,0
81,"Freebirds",59,5.582532,4,0,5.090487,0
81,"MamasPizza",59,5.802299,4,1,2.601046,0
81,"CafeEccell",59,7.314609,4,2,4.653255,0
81,"LosNortenos",59,10.10345,4,3,3.096287,0
81,"WingsNmore",59,9.657441,4,2,6.589889,0
81,"Christophers",59,23.63423,4,4,7.45058,1
81,"MadCows",59,25.14541,4,5,7.898963,0
82,"Freebirds",85,5.065913,2,0,3.292676,0
82,"MamasPizza",85,6.446713,2,1,1.378906,0
82,"CafeEccell",85,8.049207,2,2,3.11464,0
82,"LosNortenos",85,10.10807,2,3,5.839899,0
82,"WingsNmore",85,9.163088,2,2,5.459226,0
82,"Christophers",85,28.08921,2,4,8.215617,0
82,"MadCows",85,24.11453,2,5,7.854996,1
83,"Freebirds",33,5.275718,0,0,3.215107,0
83,"MamasPizza",33,6.19806,0,1,1.933878,0
83,"CafeEccell",33,8.762815,0,2,5.118816,0
83,"LosNortenos",33,9.529543,0,3,5.160896,0
83,"WingsNmore",33,8.124268,0,2,4.770429,0
83,"Christophers",33,24.15776,0,4,4.348321,1
83,"MadCows",33,23.96014,0,5,8.42027,0
84,"Freebirds",75,4.711669,2,0,2.40396,0
84,"MamasPizza",75,6.194449,2,1,2.272231,0
84,"CafeEccell",75,7.885398,2,2,4.819326,0
84,"LosNortenos",75,9.86941,2,3,4.58238,0
84,"WingsNmore",75,8.443854,2,2,5.371782,0
84,"Christophers",75,27.21166,2,4,5.305629,1
84,"MadCows",75,28.40021,2,5,5.369095,0
85,"Freebirds",60,5.321455,6,0,2.308824,0
85,"MamasPizza",60,5.760863,6,1,2.239375,0
85,"CafeEccell",60,8.297586,6,2,5.374558,0
85,"LosNortenos",60,9.978971,6,3,6.787231,1
85,"WingsNmore",60,8.877449,6,2,2.753302,0
85,"Christophers",60,27.92433,6,4,8.029113,0
85,"MadCows",60,28.08022,6,5,4.506412,0
86,"Freebirds",38,5.134598,3,0,2.451551,0
86,"MamasPizza",38,6.11476,3,1,3.579471,0
86,"CafeEccell",38,7.29889,3,2,5.529867,0
86,"LosNortenos",38,10.04271,3,3,4.860405,1
86,"WingsNmore",38,8.961274,3,2,4.290483,0
86,"Christophers",38,24.8541,3,4,6.53411,0
86,"MadCows",38,24.42141,3,5,7.00133,0
87,"Freebirds",13,4.932321,3,0,3.757189,0
87,"MamasPizza",13,6.190218,3,1,4.286039,0
87,"CafeEccell",13,7.915929,3,2,6.893762,0
87,"LosNortenos",13,10.08961,3,3,3.878335,0
87,"WingsNmore",13,9.246478,3,2,5.027069,1
87,"Christophers",13,27.41283,3,4,3.6908,0
87,"MadCows",13,24.95585,3,5,4.313288,0
88,"Freebirds",35,5.058731,3,0,2.361108,0
88,"MamasPizza",35,6.135809,3,1,1.944886,0
88,"CafeEccell",35,7.736824,3,2,3.82963,1
88,"LosNortenos",35,9.211367,3,3,4.146792,0
88,"WingsNmore",35,8.832688,3,2,7.603728,0
88,"Christophers",35,25.02282,3,4,5.546544,0
88,"MadCows",35,27.31224,3,5,9.678644,0
89,"Freebirds",50,5.091771,3,0,2.258574,0
89,"MamasPizza",50,5.715773,3,1,2.687878,0
89,"CafeEccell",50,8.129535,3,2,6.074867,0
89,"LosNortenos",50,8.723761,3,3,5.488879,0
89,"WingsNmore",50,8.555859,3,2,3.706603,1
89,"Christophers",50,23.01665,3,4,6.201874,0
89,"MadCows",50,24.28785,3,5,6.249489,0
90,"Freebirds",46,5.652521,3,0,2.17274,0
90,"MamasPizza",46,5.623202,3,1,2.445783,0
90,"CafeEccell",46,8.28995,3,2,6.096621,0
90,"LosNortenos",46,9.842111,3,3,5.239861,0
90,"WingsNmore",46,9.984087,3,2,3.318628,1
90,"Christophers",46,22.48016,3,4,7.637094,0
90,"MadCows",46,25.31062,3,5,4.795554,0
91,"Freebirds",17,5.078136,4,0,3.19593,0
91,"MamasPizza",17,5.922786,4,1,3.902082,0
91,"CafeEccell",17,7.929238,4,2,5.43111,1
91,"LosNortenos",17,9.483631,4,3,5.051023,0
91,"WingsNmore",17,9.649915,4,2,4.950006,0
91,"Christophers",17,23.72012,4,4,8.282013,0
91,"MadCows",17,27.28621,4,5,4.716637,0
92,"Freebirds",71,4.857517,2,0,2.267279,0
92,"MamasPizza",71,6.425868,2,1,3.25524,0
92,"CafeEccell",71,7.82171,2,2,5.372318,1
92,"LosNortenos",71,10.14523,2,3,5.894107,0
92,"WingsNmore",71,9.358485,2,2,6.205413,0
92,"Christophers",71,25.42531,2,4,7.187464,0
92,"MadCows",71,27.55295,2,5,7.30443,0
93,"Freebirds",51,4.831608,4,0,2.340545,0
93,"MamasPizza",51,6.074174,4,1,3.642773,1
93,"CafeEccell",51,8.123167,4,2,6.371578,0
93,"LosNortenos",51,10.10148,4,3,2.920151,0
93,"WingsNmore",51,9.151591,4,2,6.455746,0
93,"Christophers",51,22.71718,4,4,7.023005,0
93,"MadCows",51,24.41846,4,5,6.598356,0
94,"Freebirds",38,4.916469,3,0,1.988598,1
94,"MamasPizza",38,5.570656,3,1,1.771594,0
94,"CafeEccell",38,7.862055,3,2,6.236166,0
94,"LosNortenos",38,9.956232,3,3,6.290717,0
94,"WingsNmore",38,8.278784,3,2,2.710887,0
94,"Christophers",38,27.54482,3,4,4.556,0
94,"MadCows",38,28.30066,3,5,6.512418,0
95,"Freebirds",10,5.034549,5,0,4.211142,0
95,"MamasPizza",10,6.080228,5,1,2.235533,0
95,"CafeEccell",10,8.740541,5,2,6.207504,0
95,"LosNortenos",10,10.68054,5,3,5.421868,1
95,"WingsNmore",10,9.223265,5,2,4.101628,0
95,"Christophers",10,23.8542,5,4,7.823947,0
95,"MadCows",10,30.20012,5,5,5.15293,0
96,"Freebirds",59,5.173796,4,0,2.22269,0
96,"MamasPizza",59,5.75012,4,1,1.917924,0
96,"CafeEccell",59,8.318779,4,2,3.981961,0
96,"LosNortenos",59,9.933702,4,3,5.991875,0
96,"WingsNmore",59,9.004609,4,2,4.664106,0
96,"Christophers",59,21.60417,4,4,5.606933,1
96,"MadCows",59,25.53584,4,5,3.326848,0
97,"Freebirds",43,4.964217,4,0,3.041378,0
97,"MamasPizza",43,6.162211,4,1,3.261725,0
97,"CafeEccell",43,7.919024,4,2,5.912057,0
97,"LosNortenos",43,8.956389,4,3,4.656991,0
97,"WingsNmore",43,9.236733,4,2,3.819787,0
97,"Christophers",43,20.47595,4,4,3.906565,0
97,"MadCows",43,25.2627,4,5,7.765991,1
98,"Freebirds",15,4.94279,4,0,2.489956,0
98,"MamasPizza",15,6.30593,4,1,1.633338,0
98,"CafeEccell",15,8.368212,4,2,3.142576,0
98,"LosNortenos",15,11.0665,4,3,6.955806,0
98,"WingsNmore",15,9.24415,4,2,6.061976,1
98,"Christophers",15,27.85976,4,4,7.870972,0
98,"MadCows",15,27.78511,4,5,8.030346,0
99,"Freebirds",18,4.730605,1,0,4.85284,0
99,"MamasPizza",18,6.506885,1,1,2.92005,0
99,"CafeEccell",18,7.793571,1,2,5.747342,0
99,"LosNortenos",18,10.05003,1,3,5.702099,1
99,"WingsNmore",18,9.021837,1,2,5.313803,0
99,"Christophers",18,25.1146,1,4,2.11129,0
99,"MadCows",18,24.25884,1,5,6.279365,0
100,"Freebirds",10,4.348475,2,0,1.25175,0
100,"MamasPizza",10,6.293875,2,1,3.484321,0
100,"CafeEccell",10,8.610708,2,2,4.611587,0
100,"LosNortenos",10,9.544158,2,3,6.088349,0
100,"WingsNmore",10,9.150759,2,2,3.77798,1
100,"Christophers",10,25.84247,2,4,5.691207,0
100,"MadCows",10,24.94527,2,5,7.238434,0
101,"Freebirds",12,4.554223,1,0,2.05838,0
101,"MamasPizza",12,6.039987,1,1,2.392406,0
101,"CafeEccell",12,8.334414,1,2,3.855533,0
101,"LosNortenos",12,9.625346,1,3,3.630711,1
101,"WingsNmore",12,8.78559,1,2,4.566278,0
101,"Christophers",12,25.27017,1,4,6.258452,0
101,"MadCows",12,25.91666,1,5,7.101548,0
102,"Freebirds",11,5.032741,0,0,2.445501,0
102,"MamasPizza",11,5.731997,0,1,3.90925,0
102,"CafeEccell",11,7.532212,0,2,5.841861,0
102,"LosNortenos",11,10.16933,0,3,6.409454,0
102,"WingsNmore",11,8.980692,0,2,6.639334,0
102,"Christophers",11,24.53757,0,4,6.314951,1
102,"MadCows",11,25.47822,0,5,7.301376,0
103,"Freebirds",41,5.503355,2,0,3.705282,0
103,"MamasPizza",41,6.256145,2,1,1.412007,0
103,"CafeEccell",41,7.890201,2,2,5.37191,0
103,"LosNortenos",41,10.00103,2,3,7.210828,0
103,"WingsNmore",41,9.858845,2,2,4.5889,0
103,"Christophers",41,24.94263,2,4,8.003623,1
103,"MadCows",41,27.82229,2,5,4.970299,0
104,"Freebirds",45,4.894913,1,0,2.54365,0
104,"MamasPizza",45,6.115695,1,1,.8419972,1
104,"CafeEccell",45,8.278085,1,2,4.827306,0
104,"LosNortenos",45,10.43431,1,3,4.856306,0
104,"WingsNmore",45,8.943157,1,2,4.159599,0
104,"Christophers",45,30.20914,1,4,9.609446,0
104,"MadCows",45,31.72211,1,5,4.534524,0
105,"Freebirds",50,4.940414,1,0,2.732135,0
105,"MamasPizza",50,5.997851,1,1,3.203629,0
105,"CafeEccell",50,8.16143,1,2,4.893721,1
105,"LosNortenos",50,9.786079,1,3,6.169938,0
105,"WingsNmore",50,8.772383,1,2,2.788059,0
105,"Christophers",50,26.47816,1,4,9.189156,0
105,"MadCows",50,27.58104,1,5,6.718179,0
106,"Freebirds",34,4.645481,1,0,1.686947,0
106,"MamasPizza",34,5.992304,1,1,2.612234,0
106,"CafeEccell",34,8.130945,1,2,5.259819,0
106,"LosNortenos",34,9.77307,1,3,5.88122,0
106,"WingsNmore",34,8.732759,1,2,6.387621,0
106,"Christophers",34,24.48687,1,4,6.326406,1
106,"MadCows",34,28.26966,1,5,6.228692,0
107,"Freebirds",16,4.927644,2,0,5.017561,0
107,"MamasPizza",16,6.215749,2,1,3.859849,0
107,"CafeEccell",16,7.992574,2,2,5.785482,0
107,"LosNortenos",16,10.05181,2,3,6.193701,1
107,"WingsNmore",16,9.057725,2,2,3.253309,0
107,"Christophers",16,22.29535,2,4,7.24666,0
107,"MadCows",16,29.80889,2,5,5.377646,0
108,"Freebirds",54,5.79033,0,0,2.711665,0
108,"MamasPizza",54,6.350023,0,1,3.038256,0
108,"CafeEccell",54,8.064936,0,2,4.844001,0
108,"LosNortenos",54,10.04204,0,3,3.923651,0
108,"WingsNmore",54,9.244874,0,2,5.232165,1
108,"Christophers",54,24.10185,0,4,5.911362,0
108,"MadCows",54,26.44299,0,5,6.569351,0
109,"Freebirds",48,4.991219,3,0,3.459199,0
109,"MamasPizza",48,5.191149,3,1,2.799295,0
109,"CafeEccell",48,8.201792,3,2,5.544093,0
109,"LosNortenos",48,10.31965,3,3,4.642946,1
109,"WingsNmore",48,8.436415,3,2,5.635173,0
109,"Christophers",48,23.14113,3,4,3.24227,0
109,"MadCows",48,29.28644,3,5,12.66832,0
110,"Freebirds",41,4.953402,5,0,1.508912,0
110,"MamasPizza",41,5.667712,5,1,3.554808,1
110,"CafeEccell",41,7.943612,5,2,3.91214,0
110,"LosNortenos",41,10.17942,5,3,5.644931,0
110,"WingsNmore",41,9.149108,5,2,2.922268,0
110,"Christophers",41,24.12861,5,4,6.473724,0
110,"MadCows",41,28.4038,5,5,8.587068,0
111,"Freebirds",53,5.133439,2,0,1.32249,0
111,"MamasPizza",53,5.908641,2,1,4.002955,0
111,"CafeEccell",53,7.959313,2,2,4.504507,0
111,"LosNortenos",53,10.61837,2,3,5.418847,0
111,"WingsNmore",53,10.00139,2,2,5.369598,1
111,"Christophers",53,23.23993,2,4,7.342691,0
111,"MadCows",53,25.46881,2,5,6.706173,0
112,"Freebirds",24,5.567857,7,0,2.244881,0
112,"MamasPizza",24,5.967349,7,1,2.634615,0
112,"CafeEccell",24,8.032592,7,2,3.339307,1
112,"LosNortenos",24,10.09657,7,3,5.079881,0
112,"WingsNmore",24,10.7065,7,2,4.36858,0
112,"Christophers",24,24.8256,7,4,7.03156,0
112,"MadCows",24,26.75227,7,5,7.061677,0
113,"Freebirds",49,4.811558,3,0,4.250527,0
113,"MamasPizza",49,6.473407,3,1,2.213322,0
113,"CafeEccell",49,8.213567,3,2,5.348405,0
113,"LosNortenos",49,10.40236,3,3,2.323961,1
113,"WingsNmore",49,9.47017,3,2,5.734785,0
113,"Christophers",49,23.392,3,4,7.489416,0
113,"MadCows",49,29.11811,3,5,6.600269,0
114,"Freebirds",69,4.839924,0,0,3.849437,0
114,"MamasPizza",69,5.994188,0,1,2.887457,0
114,"CafeEccell",69,8.350059,0,2,4.813713,0
114,"LosNortenos",69,9.526339,0,3,5.670387,0
114,"WingsNmore",69,8.72625,0,2,5.543083,0
114,"Christophers",69,23.55297,0,4,4.914549,1
114,"MadCows",69,28.73797,0,5,7.113157,0
115,"Freebirds",35,5.349999,1,0,2.890789,0
115,"MamasPizza",35,6.159595,1,1,3.286581,0
115,"CafeEccell",35,7.347392,1,2,5.139232,1
115,"LosNortenos",35,10.41564,1,3,2.556753,0
115,"WingsNmore",35,9.125515,1,2,2.918213,0
115,"Christophers",35,26.24319,1,4,9.583913,0
115,"MadCows",35,29.88017,1,5,5.062074,0
116,"Freebirds",50,4.96622,2,0,3.187453,0
116,"MamasPizza",50,5.746208,2,1,2.66539,0
116,"CafeEccell",50,8.137438,2,2,6.826717,0
116,"LosNortenos",50,11.08985,2,3,5.594183,0
116,"WingsNmore",50,8.834846,2,2,7.737594,1
116,"Christophers",50,22.17625,2,4,9.156704,0
116,"MadCows",50,26.7623,2,5,9.838211,0
117,"Freebirds",10,4.54694,3,0,2.60944,0
117,"MamasPizza",10,6.207492,3,1,2.197415,1
117,"CafeEccell",10,8.607062,3,2,6.239482,0
117,"LosNortenos",10,9.782235,3,3,6.095398,0
117,"WingsNmore",10,8.697195,3,2,4.281376,0
117,"Christophers",10,23.55787,3,4,7.766933,0
117,"MadCows",10,26.62873,3,5,8.778342,0
118,"Freebirds",17,4.178637,2,0,1.097186,0
118,"MamasPizza",17,6.176483,2,1,3.759706,0
118,"CafeEccell",17,8.140498,2,2,4.741615,0
118,"LosNortenos",17,9.96542,2,3,2.419032,1
118,"WingsNmore",17,9.691623,2,2,7.448309,0
118,"Christophers",17,25.91174,2,4,7.908768,0
118,"MadCows",17,28.94777,2,5,4.437276,0
119,"Freebirds",54,5.094028,2,0,3.161476,0
119,"MamasPizza",54,6.252882,2,1,1.800499,0
119,"CafeEccell",54,8.517487,2,2,6.442327,0
119,"LosNortenos",54,10.35526,2,3,2.784497,0
119,"WingsNmore",54,9.287153,2,2,4.792168,1
119,"Christophers",54,23.54419,2,4,6.321111,0
119,"MadCows",54,32.70356,2,5,3.693951,0
120,"Freebirds",54,5.356787,1,0,1.787208,0
120,"MamasPizza",54,6.18456,1,1,3.890032,0
120,"CafeEccell",54,8.195178,1,2,5.655482,0
120,"LosNortenos",54,9.613262,1,3,5.235346,0
120,"WingsNmore",54,9.576674,1,2,5.592738,0
120,"Christophers",54,23.7249,1,4,7.296972,1
120,"MadCows",54,28.31202,1,5,6.761346,0
121,"Freebirds",22,4.900112,2,0,4.395966,0
121,"MamasPizza",22,6.201093,2,1,1.982378,0
121,"CafeEccell",22,7.737552,2,2,5.397316,0
121,"LosNortenos",22,10.63857,2,3,4.478002,0
121,"WingsNmore",22,8.958443,2,2,4.327295,0
121,"Christophers",22,25.95099,2,4,7.981112,0
121,"MadCows",22,26.24845,2,5,8.316955,1
122,"Freebirds",21,5.145751,3,0,1.0757,0
122,"MamasPizza",21,6.073775,3,1,3.854887,0
122,"CafeEccell",21,7.320296,3,2,3.47694,0
122,"LosNortenos",21,10.66284,3,3,6.049443,1
122,"WingsNmore",21,9.381639,3,2,4.116619,0
122,"Christophers",21,26.66138,3,4,8.596005,0
122,"MadCows",21,27.44947,3,5,5.118588,0
123,"Freebirds",57,4.882885,4,0,1.844335,0
123,"MamasPizza",57,6.256819,4,1,3.365501,0
123,"CafeEccell",57,6.861738,4,2,4.89984,0
123,"LosNortenos",57,9.740639,4,3,6.057998,0
123,"WingsNmore",57,7.491602,4,2,4.86845,1
123,"Christophers",57,28.36788,4,4,6.566909,0
123,"MadCows",57,32.36648,4,5,7.114504,0
124,"Freebirds",45,4.950172,0,0,4.009598,0
124,"MamasPizza",45,6.032887,0,1,1.586524,0
124,"CafeEccell",45,7.912774,0,2,6.088103,0
124,"LosNortenos",45,9.849385,0,3,5.01854,0
124,"WingsNmore",45,9.322197,0,2,5.257088,0
124,"Christophers",45,25.76417,0,4,5.614419,0
124,"MadCows",45,25.29144,0,5,.3438107,1
125,"Freebirds",45,5.159975,4,0,2.798863,0
125,"MamasPizza",45,5.949829,4,1,3.627596,0
125,"CafeEccell",45,7.972686,4,2,3.896171,1
125,"LosNortenos",45,10.49037,4,3,5.653903,0
125,"WingsNmore",45,8.866737,4,2,2.810242,0
125,"Christophers",45,24.16693,4,4,8.730933,0
125,"MadCows",45,26.64898,4,5,7.44183,0
126,"Freebirds",39,4.849698,2,0,2.15037,0
126,"MamasPizza",39,6.521397,2,1,.9975315,0
126,"CafeEccell",39,7.736885,2,2,2.356494,0
126,"LosNortenos",39,9.068636,2,3,6.578571,1
126,"WingsNmore",39,8.413104,2,2,6.125003,0
126,"Christophers",39,21.49271,2,4,6.920464,0
126,"MadCows",39,25.27332,2,5,9.235555,0
127,"Freebirds",28,4.566182,3,0,3.720941,0
127,"MamasPizza",28,5.456969,3,1,1.14975,0
127,"CafeEccell",28,8.344436,3,2,3.150576,1
127,"LosNortenos",28,9.438593,3,3,5.556869,0
127,"WingsNmore",28,9.662602,3,2,6.928398,0
127,"Christophers",28,28.18489,3,4,9.069052,0
127,"MadCows",28,25.91891,3,5,8.714707,0
128,"Freebirds",11,5.182542,3,0,1.99245,1
128,"MamasPizza",11,5.245458,3,1,4.450251,0
128,"CafeEccell",11,8.139644,3,2,6.107538,0
128,"LosNortenos",11,10.04045,3,3,3.371706,0
128,"WingsNmore",11,9.62254,3,2,6.756601,0
128,"Christophers",11,27.53719,3,4,9.836062,0
128,"MadCows",11,30.17449,3,5,5.824924,0
129,"Freebirds",54,4.986107,3,0,3.549891,0
129,"MamasPizza",54,5.660259,3,1,3.047354,0
129,"CafeEccell",54,8.21463,3,2,3.415796,0
129,"LosNortenos",54,9.827295,3,3,3.248216,0
129,"WingsNmore",54,9.477391,3,2,5.405984,1
129,"Christophers",54,23.53028,3,4,6.158585,0
129,"MadCows",54,22.66363,3,5,5.133852,0
130,"Freebirds",10,4.962373,3,0,2.351152,0
130,"MamasPizza",10,6.20505,3,1,2.820834,0
130,"CafeEccell",10,7.591483,3,2,4.974177,0
130,"LosNortenos",10,9.671586,3,3,5.402045,1
130,"WingsNmore",10,8.152615,3,2,3.853316,0
130,"Christophers",10,22.88807,3,4,7.555607,0
130,"MadCows",10,27.03985,3,5,4.505231,0
131,"Freebirds",26,4.369763,3,0,3.642726,0
131,"MamasPizza",26,5.480611,3,1,1.704996,0
131,"CafeEccell",26,8.339218,3,2,4.83677,0
131,"LosNortenos",26,9.651409,3,3,4.08308,1
131,"WingsNmore",26,9.186628,3,2,6.878106,0
131,"Christophers",26,25.93297,3,4,9.171612,0
131,"MadCows",26,26.08156,3,5,8.540587,0
132,"Freebirds",45,5.014054,1,0,4.099678,0
132,"MamasPizza",45,6.244264,1,1,3.944236,0
132,"CafeEccell",45,8.635957,1,2,5.654682,0
132,"LosNortenos",45,10.02019,1,3,4.155851,1
132,"WingsNmore",45,9.136048,1,2,7.079162,0
132,"Christophers",45,25.32121,1,4,4.748279,0
132,"MadCows",45,27.58634,1,5,6.811135,0
133,"Freebirds",17,4.960384,4,0,5.137368,0
133,"MamasPizza",17,6.09444,4,1,1.677625,0
133,"CafeEccell",17,8.1745,4,2,3.88379,0
133,"LosNortenos",17,10.61525,4,3,8.150187,0
133,"WingsNmore",17,8.588318,4,2,5.486684,1
133,"Christophers",17,26.88695,4,4,7.406014,0
133,"MadCows",17,27.25598,4,5,8.785352,0
134,"Freebirds",34,4.811639,5,0,4.142153,0
134,"MamasPizza",34,5.910623,5,1,4.410056,0
134,"CafeEccell",34,7.497298,5,2,5.69054,0
134,"LosNortenos",34,9.452114,5,3,3.682608,1
134,"WingsNmore",34,9.013322,5,2,4.538469,0
134,"Christophers",34,27.25039,5,4,8.437932,0
134,"MadCows",34,26.84745,5,5,4.360583,0
135,"Freebirds",65,4.886908,4,0,4.802783,0
135,"MamasPizza",65,5.993877,4,1,3.877916,0
135,"CafeEccell",65,8.404415,4,2,3.154645,0
135,"LosNortenos",65,9.936235,4,3,4.679554,0
135,"WingsNmore",65,9.369919,4,2,3.80122,1
135,"Christophers",65,23.14924,4,4,9.995066,0
135,"MadCows",65,24.10922,4,5,10.07156,0
136,"Freebirds",54,5.005104,4,0,2.209961,0
136,"MamasPizza",54,5.947398,4,1,3.623354,0
136,"CafeEccell",54,8.065881,4,2,4.944832,0
136,"LosNortenos",54,10.0852,4,3,4.743092,0
136,"WingsNmore",54,9.228318,4,2,4.232232,1
136,"Christophers",54,27.26404,4,4,5.182295,0
136,"MadCows",54,27.36522,4,5,5.581291,0
137,"Freebirds",38,4.179043,1,0,2.695711,0
137,"MamasPizza",38,5.817543,1,1,4.23734,0
137,"CafeEccell",38,8.186314,1,2,5.896398,0
137,"LosNortenos",38,9.580703,1,3,5.598043,0
137,"WingsNmore",38,8.312929,1,2,5.07033,1
137,"Christophers",38,20.78963,1,4,5.804697,0
137,"MadCows",38,27.70954,1,5,6.801884,0
138,"Freebirds",27,4.791526,2,0,5.184865,0
138,"MamasPizza",27,6.288371,2,1,2.111037,0
138,"CafeEccell",27,7.74741,2,2,2.861424,1
138,"LosNortenos",27,10.22414,2,3,4.815279,0
138,"WingsNmore",27,9.663992,2,2,6.189565,0
138,"Christophers",27,23.67429,2,4,7.325243,0
138,"MadCows",27,25.6973,2,5,7.73838,0
139,"Freebirds",37,4.651588,2,0,3.559559,0
139,"MamasPizza",37,6.026862,2,1,1.906195,0
139,"CafeEccell",37,7.80684,2,2,4.317807,1
139,"LosNortenos",37,9.654795,2,3,4.237717,0
139,"WingsNmore",37,8.659763,2,2,1.711753,0
139,"Christophers",37,29.36346,2,4,8.042641,0
139,"MadCows",37,27.31353,2,5,6.55952,0
140,"Freebirds",34,4.828878,2,0,2.829983,0
140,"MamasPizza",34,6.105318,2,1,1.382235,1
140,"CafeEccell",34,8.532772,2,2,2.87343,0
140,"LosNortenos",34,11.08643,2,3,4.686494,0
140,"WingsNmore",34,9.075086,2,2,3.352634,0
140,"Christophers",34,26.71322,2,4,8.504452,0
140,"MadCows",34,27.20972,2,5,8.116506,0
141,"Freebirds",77,4.837651,1,0,3.672086,0
141,"MamasPizza",77,6.126305,1,1,2.449195,0
141,"CafeEccell",77,8.443522,1,2,7.694283,1
141,"LosNortenos",77,10.61471,1,3,2.691037,0
141,"WingsNmore",77,8.908175,1,2,4.841907,0
141,"Christophers",77,21.22903,1,4,9.385676,0
141,"MadCows",77,28.36856,1,5,9.459881,0
142,"Freebirds",17,4.706027,3,0,2.972505,0
142,"MamasPizza",17,5.272861,3,1,1.843732,0
142,"CafeEccell",17,8.355509,3,2,3.751005,1
142,"LosNortenos",17,10.4259,3,3,4.017643,0
142,"WingsNmore",17,9.631277,3,2,7.70107,0
142,"Christophers",17,27.24568,3,4,6.828507,0
142,"MadCows",17,24.89736,3,5,8.801992,0
143,"Freebirds",10,5.032822,0,0,3.451141,0
143,"MamasPizza",10,6.266158,0,1,4.728719,0
143,"CafeEccell",10,7.553986,0,2,5.362738,1
143,"LosNortenos",10,10.12885,0,3,4.963327,0
143,"WingsNmore",10,8.963887,0,2,4.591529,0
143,"Christophers",10,21.97041,0,4,4.161569,0
143,"MadCows",10,23.80947,0,5,6.312179,0
144,"Freebirds",10,4.785505,3,0,6.977674,0
144,"MamasPizza",10,5.819098,3,1,1.448115,0
144,"CafeEccell",10,8.728241,3,2,2.841836,1
144,"LosNortenos",10,9.801129,3,3,5.128589,0
144,"WingsNmore",10,9.771151,3,2,3.456881,0
144,"Christophers",10,24.89685,3,4,4.379919,0
144,"MadCows",10,29.47117,3,5,5.432466,0
145,"Freebirds",58,4.584423,1,0,4.112694,0
145,"MamasPizza",58,5.608613,1,1,3.426768,0
145,"CafeEccell",58,7.536394,1,2,4.017466,0
145,"LosNortenos",58,10.51807,1,3,6.265347,0
145,"WingsNmore",58,9.702714,1,2,4.089064,0
145,"Christophers",58,25.19476,1,4,8.240756,1
145,"MadCows",58,26.33528,1,5,8.497481,0
146,"Freebirds",14,4.992233,2,0,1.788989,0
146,"MamasPizza",14,5.876539,2,1,3.484515,0
146,"CafeEccell",14,8.28977,2,2,4.153194,1
146,"LosNortenos",14,10.6917,2,3,4.951954,0
146,"WingsNmore",14,9.30041,2,2,5.209982,0
146,"Christophers",14,23.49952,2,4,6.163375,0
146,"MadCows",14,23.03389,2,5,7.534778,0
147,"Freebirds",81,5.504656,2,0,3.859482,0
